A00325082,10416,HWE,HWE111
A00325082,10258,HWE,HWE100
A00325082,10531,HPR,HPR178
A00328214,10092,CCR,CCR094
A00328214,10014,HIS,HIS122
A00328214,10089,ENG,ENG121
A00318272,10256,HUM,HUM115
A00318272,10276,HPR,HPR178
A00319709,10151,JOU,JOU105
A00308890,10140,CSC,CSC119
A00319081,10256,HUM,HUM115
A00319081,10016,HIS,HIS225
A00309498,10266,PHI,PHI112
A00309498,10165,PSY,PSY101
A00309498,10403,ASL,ASL101
A00111899,10012,HIS,HIS121
A00304965,10214,PED,PED102
A00304965,10178,PED,PED143
A00311491,10322,ART,ART121
A00319788,10534,ENG,ENG121
A00319788,10535,CCR,CCR094
A00210251,10216,ASE,ASE170
A00210251,10215,ASE,ASE101
A00210251,10221,ASE,ASE111
A00210251,10220,ASE,ASE123
A00210251,10219,ASE,ASE110
A00210251,10218,ASE,ASE122
A00210251,10217,ASE,ASE120
A00259777,10074,MAT,MAT121
A00310489,10088,CCR,CCR092
A00305712,10100,EMS,EMS124
A00305712,10096,EMS,EMS122
A00305712,10103,EMS,EMS170
A00305712,10094,EMS,EMS121
A00305712,10098,EMS,EMS123
A00295937,10143,MGD,MGD280
A00323453,10478,COM,COM115
A00267195,10328,NUA,NUA170
A00267195,10238,BIO,BIO111
A00267195,10301,NUA,NUA101
A00310148,10242,BIO,BIO202
A00322437,10147,ART,ART139
A00322437,10181,PED,PED128
A00322437,10480,LIT,LIT255
A00322437,10322,ART,ART121
A00308751,10555,ENG,ENG122
A00308751,10276,HPR,HPR178
A00066173,10271,HPR,HPR137
A00066173,10003,ANT,ANT101
A00323565,10513,AIMS,AIMS1135
A00323565,10017,POS,POS105
A00323565,10202,PHY,PHY105
A00323565,10494,AIMS,AIMS1105
A00323565,10488,AIMS,AIMS1089
A00328124,10093,EMS,EMS121
A00236663,10494,AIMS,AIMS1105
A00312065,10065,ACC,ACC121
A00312065,10063,MAT,MAT121
A00299932,10166,PSY,PSY101
A00299932,10335,ART,ART207
A00299932,10118,ENG,ENG122
A00299932,10036,SOC,SOC101
A00304708,10120,COM,COM115
A00304708,10270,MUS,MUS120
A00304708,10052,MAT,MAT050
A00304708,10165,PSY,PSY101
A00312476,10250,ASE,ASE240
A00312476,10248,ASE,ASE141
A00312476,10254,ASE,ASE151
A00312476,10252,ASE,ASE210
A00312476,10251,ASE,ASE265
A00301378,10034,POS,POS111
A00301378,10091,CIS,CIS118
A00301378,10057,MAT,MAT107
A00315150,10170,PSY,PSY235
A00305980,10037,SOC,SOC218
A00305980,10067,MAT,MAT122
A00305980,10265,PHI,PHI111
A00307170,10017,POS,POS105
A00307170,10173,PED,PED104
A00307170,10270,MUS,MUS120
A00296065,10259,HUM,HUM121
A00316111,10553,AIMS,AIMS091
A00316111,10518,AIMS,AIMS1148
A00316111,10064,MAT,MAT121
A00303182,10540,MAT,MAT121
A00285414,10386,PSY,PSY101
A00285414,10111,ENG,ENG121
A00285414,10135,ENG,ENG221
A00285414,10369,AAA,AAA090
A00301590,10277,HPR,HPR178
A00301590,10266,PHI,PHI112
A00298554,10004,ANT,ANT107
A00298554,10270,MUS,MUS120
A00298554,10042,DAN,DAN131
A00304124,10067,MAT,MAT122
A00324756,10277,HPR,HPR178
A00324756,10166,PSY,PSY101
A00329435,10318,ART,ART110
A00329435,10014,HIS,HIS122
A00329435,10508,AIMS,AIMS1130
A00329435,10239,AAA,AAA090
A00329435,10040,BUS,BUS115
A00270078,10009,HIS,HIS101
A00322753,10167,PSY,PSY102
A00322753,10087,CIS,CIS118
A00288884,10067,MAT,MAT122
A00322741,10539,ENG,ENG121
A00322741,10196,PED,PED104
A00324484,10297,HPR,HPR180
A00319526,10089,ENG,ENG121
A00319526,10053,MAT,MAT050
A00319526,10092,CCR,CCR094
A00309985,10036,SOC,SOC101
A00309985,10079,HPR,HPR108
A00328611,10539,ENG,ENG121
A00328611,10245,BIO,BIO105
A00311795,10195,RTE,RTE183
A00238512,10069,MAT,MAT155
A00308201,10387,PSY,PSY249
A00308201,10540,MAT,MAT121
A00326716,10384,PSY,PSY101
A00326716,10108,ENG,ENG121
A00326716,10091,CIS,CIS118
A00326716,10500,AIMS,AIMS1111
A00035267,10269,PHI,PHI114
A00314296,10383,MOT,MOT280
A00314296,10061,HWE,HWE100
A00326506,10196,PED,PED104
A00319785,10392,EMS,EMS127
A00319785,10417,EMS,EMS135
A00319785,10391,EMS,EMS130
A00319785,10396,EMS,EMS171
A00319785,10393,EMS,EMS129
A00319785,10394,EMS,EMS131
A00319785,10395,EMS,EMS133
A00326760,10476,CIO,CIO076
A00322125,10388,PSY,PSY238
A00322125,10540,MAT,MAT121
A00315757,10333,NUA,NUA170
A00315757,10326,NUA,NUA101
A00326507,10219,ASE,ASE110
A00326507,10215,ASE,ASE101
A00326507,10216,ASE,ASE170
A00326507,10221,ASE,ASE111
A00292903,10117,ENG,ENG122
A00184781,10065,ACC,ACC121
A00326767,10209,HPR,HPR112
A00318806,10419,EDU,EDU263
A00141144,10012,HIS,HIS121
A00141144,10007,ECO,ECO201
A00312146,10202,PHY,PHY105
A00312146,10368,AVT,AVT112
A00275926,10215,ASE,ASE101
A00275926,10216,ASE,ASE170
A00298352,10017,POS,POS105
A00298352,10270,MUS,MUS120
A00323561,10040,BUS,BUS115
A00323561,10010,HIS,HIS101
A00212758,10076,MAT,MAT201
A00278029,10567,ASE,ASE275
A00278029,10545,ASE,ASE275
A00328872,10129,COM,COM125
A00328872,10006,ECO,ECO202
A00248708,10373,AVT,AVT202
A00248708,10110,ENG,ENG121
A00313906,10066,HWE,HWE100
A00313906,10169,PSY,PSY235
A00329849,10011,HIS,HIS102
A00328656,10387,PSY,PSY249
A00202444,10245,BIO,BIO105
A00288354,10126,COM,COM125
A00288354,10140,CSC,CSC119
A00322975,10042,DAN,DAN131
A00314904,10056,MAT,MAT055
A00314998,10016,HIS,HIS225
A00315301,10265,PHI,PHI111
A00315301,10335,ART,ART207
A00315301,10190,AST,AST102
A00258098,10273,MAT,MAT107
A00319452,10478,COM,COM115
A00298504,10194,GEY,GEY111
A00298504,10349,COM,COM125
A00322207,10159,RTV,RTV242
A00322207,10154,MGD,MGD164
A00322207,10540,MAT,MAT121
A00288532,10258,HWE,HWE100
A00309028,10188,AST,AST101
A00197428,10349,COM,COM125
A00323366,10416,HWE,HWE111
A00323366,10270,MUS,MUS120
A00323366,10022,PED,PED140
A00315137,10076,MAT,MAT201
A00295675,10528,ECE,ECE112
A00326535,10202,PHY,PHY105
A00310519,10154,MGD,MGD164
A00310519,10322,ART,ART121
A00219594,10087,CIS,CIS118
A00319927,10006,ECO,ECO202
A00319927,10077,MAT,MAT203
A00324653,10273,MAT,MAT107
A00251818,10042,DAN,DAN131
A00314177,10071,ACC,ACC122
A00314177,10249,BIO,BIO105
A00308378,10169,PSY,PSY235
A00308378,10011,HIS,HIS102
A00268799,10070,HWE,HWE100
A00279360,10234,BIO,BIO105
A00279360,10050,MAT,MAT121
A00279360,10011,HIS,HIS102
A00328623,10101,EMS,EMS170
A00328623,10099,EMS,EMS124
A00328623,10093,EMS,EMS121
A00328623,10095,EMS,EMS122
A00328623,10097,EMS,EMS123
A00323697,10513,AIMS,AIMS1135
A00010422,10549,EDU,EDU275
A00322458,10261,HUM,HUM122
A00322458,10258,HWE,HWE100
A00296732,10335,ART,ART207
A00296732,10091,CIS,CIS118
A00194361,10234,BIO,BIO105
A00194361,10384,PSY,PSY101
A00315763,10319,ART,ART110
A00315763,10129,COM,COM125
A00315763,10111,ENG,ENG121
A00315763,10269,PHI,PHI114
A00329636,10063,MAT,MAT121
A00326055,10416,HWE,HWE111
A00087337,10024,PED,PED143
A00208387,10209,HPR,HPR112
A00328929,10420,ELT,ELT258
A00330079,10141,ART,ART139
A00305811,10245,BIO,BIO105
A00321148,10263,PHI,PHI111
A00321148,10238,BIO,BIO111
A00328806,10242,BIO,BIO202
A00280827,10057,MAT,MAT107
A00311910,10297,HPR,HPR180
A00317941,10165,PSY,PSY101
A00317941,10051,MAT,MAT050
A00317941,10539,ENG,ENG121
A00055294,10214,PED,PED102
A00174448,10349,COM,COM125
A00126317,10214,PED,PED102
A00330766,10564,CIO,CIO076
A00310363,10284,BIO,BIO111
A00310363,10280,HPR,HPR178
A00306623,10012,HIS,HIS121
A00285590,10240,BIO,BIO201
A00311601,10105,EMS,EMS280
A00311601,10107,EMS,EMS281
A00323913,10165,PSY,PSY101
A00323913,10053,MAT,MAT050
A00058312,10024,PED,PED143
A00322509,10386,PSY,PSY101
A00319962,10093,EMS,EMS121
A00194093,10543,MAT,MAT050
A00212240,10011,HIS,HIS102
A00212240,10265,PHI,PHI111
A00328941,10194,GEY,GEY111
A00192025,10558,WEL,WEL177
A00192025,10556,WEL,WEL175
A00316714,10043,PED,PED128
A00316714,10021,PED,PED102
A00308231,10046,BUS,BUS216
A00317037,10103,EMS,EMS170
A00317037,10094,EMS,EMS121
A00317037,10098,EMS,EMS123
A00317037,10096,EMS,EMS122
A00317037,10100,EMS,EMS124
A00322609,10236,AAA,AAA090
A00322609,10536,ENG,ENG121
A00323288,10475,CIO,CIO076
A00305626,10126,COM,COM125
A00305626,10422,AIMS,AIMS091
A00296032,10091,CIS,CIS118
A00326136,10555,ENG,ENG122
A00326136,10036,SOC,SOC101
A00326136,10531,HPR,HPR178
A00311633,10383,MOT,MOT280
A00296224,10037,SOC,SOC218
A00319383,10088,CCR,CCR092
A00319383,10237,AAA,AAA090
A00318605,10318,ART,ART110
A00310761,10476,CIO,CIO076
A00315481,10476,CIO,CIO076
A00318628,10039,BTE,BTE255
A00318628,10416,HWE,HWE111
A00318628,10091,CIS,CIS118
A00303367,10009,HIS,HIS101
A00304500,10040,BUS,BUS115
A00304500,10054,MAT,MAT055
A00268640,10199,GEY,GEY111
A00229586,10202,PHY,PHY105
A00328901,10246,BIO,BIO105
A00298116,10186,AST,AST101
A00118163,10024,PED,PED143
A00319850,10097,EMS,EMS123
A00319850,10095,EMS,EMS122
A00319850,10099,EMS,EMS124
A00319850,10093,EMS,EMS121
A00319850,10101,EMS,EMS170
A00278010,10066,HWE,HWE100
A00308646,10165,PSY,PSY101
A00310945,10009,HIS,HIS101
A00310945,10166,PSY,PSY101
A00319687,10443,WEL,WEL201
A00319687,10432,WEL,WEL110
A00213802,10009,HIS,HIS101
A00213802,10349,COM,COM125
A00330213,10196,PED,PED104
A00315604,10196,PED,PED104
A00249181,10266,PHI,PHI112
A00249181,10269,PHI,PHI114
A00249181,10319,ART,ART110
A00318175,10166,PSY,PSY101
A00318175,10478,COM,COM115
A00324172,10079,HPR,HPR108
A00289074,10140,CSC,CSC119
A00320503,10318,ART,ART110
A00312711,10234,BIO,BIO105
A00312711,10165,PSY,PSY101
A00258166,10476,CIO,CIO076
A00306617,10054,MAT,MAT055
A00327092,10265,PHI,PHI111
A00313612,10186,AST,AST101
A00313612,10047,BUS,BUS216
A00296545,10265,PHI,PHI111
A00308620,10009,HIS,HIS101
A00329973,10476,CIO,CIO076
A00272100,10054,MAT,MAT055
A00326127,10021,PED,PED102
A00297242,10043,PED,PED128
A00326605,10473,CIO,CIO076
A00322137,10076,MAT,MAT201
A00304897,10040,BUS,BUS115
A00304897,10237,AAA,AAA090
A00318422,10069,MAT,MAT155
A00318422,10266,PHI,PHI112
A00328182,10094,EMS,EMS121
A00328182,10096,EMS,EMS122
A00328182,10103,EMS,EMS170
A00328182,10100,EMS,EMS124
A00328182,10098,EMS,EMS123
A00277913,10061,HWE,HWE100
A00277913,10246,BIO,BIO105
A00314029,10398,FST,FST160
A00301979,10279,ASE,ASE252
A00301979,10278,ASE,ASE251
A00325537,10091,CIS,CIS118
A00325537,10165,PSY,PSY101
A00329108,10119,ENG,ENG122
A00202724,10137,MAT,MAT135
A00328945,10364,ECE,ECE103
A00327810,10559,WEL,WEL101
A00327810,10560,WEL,WEL103
A00327810,10561,WEL,WEL100
A00314222,10270,MUS,MUS120
A00314222,10004,ANT,ANT107
A00324180,10199,GEY,GEY111
A00324180,10129,COM,COM125
A00324180,10091,CIS,CIS118
A00324180,10202,PHY,PHY105
A00306303,10256,HUM,HUM115
A00306303,10059,BUS,BUS217
A00310158,10034,POS,POS111
A00310158,10125,COM,COM115
A00323828,10276,HPR,HPR178
A00328700,10302,NUA,NUA101
A00328700,10329,NUA,NUA170
A00318038,10399,SPA,SPA101
A00059838,10087,CIS,CIS118
A00059838,10319,ART,ART110
A00087041,10277,HPR,HPR178
A00087041,10333,NUA,NUA170
A00087041,10326,NUA,NUA101
A00328466,10016,HIS,HIS225
A00264755,10103,EMS,EMS170
A00264755,10094,EMS,EMS121
A00264755,10096,EMS,EMS122
A00264755,10098,EMS,EMS123
A00264755,10100,EMS,EMS124
A00258925,10075,MAN,MAN230
A00258925,10030,BTE,BTE108
A00319657,10105,EMS,EMS280
A00319657,10107,EMS,EMS281
A00280949,10167,PSY,PSY102
A00327792,10538,CCR,CCR094
A00327792,10537,ENG,ENG121
A00330775,10564,CIO,CIO076
A00325004,10297,HPR,HPR180
A00201432,10071,ACC,ACC122
A00201432,10064,MAT,MAT121
A00281830,10397,FST,FST280
A00325824,10016,HIS,HIS225
A00325824,10088,CCR,CCR092
A00329530,10006,ECO,ECO202
A00329530,10253,HUM,HUM115
A00329530,10011,HIS,HIS102
A00323095,10428,WEL,WEL103
A00323095,10442,WEL,WEL110
A00074974,10214,PED,PED102
A00147438,10214,PED,PED102
A00329765,10475,CIO,CIO076
A00327969,10197,RTE,RTE250
A00324861,10119,ENG,ENG122
A00324861,10034,POS,POS111
A00324861,10016,HIS,HIS225
A00129009,10383,MOT,MOT280
A00329458,10473,CIO,CIO076
A00280844,10289,BIO,BIO106
A00261666,10046,BUS,BUS216
A00261666,10065,ACC,ACC121
A00261666,10007,ECO,ECO201
A00330776,10564,CIO,CIO076
A00316779,10266,PHI,PHI112
A00316779,10277,HPR,HPR178
A00303956,10478,COM,COM115
A00328663,10057,MAT,MAT107
A00328663,10369,AAA,AAA090
A00297738,10335,ART,ART207
A00261699,10129,COM,COM125
A00261699,10266,PHI,PHI112
A00190949,10245,BIO,BIO105
A00317245,10073,CIS,CIS155
A00317245,10075,MAN,MAN230
A00320897,10237,AAA,AAA090
A00320897,10088,CCR,CCR092
A00306603,10036,SOC,SOC101
A00302433,10036,SOC,SOC101
A00302433,10266,PHI,PHI112
A00284087,10368,AVT,AVT112
A00314822,10041,BUS,BUS115
A00309425,10256,HUM,HUM115
A00309425,10265,PHI,PHI111
A00296611,10034,POS,POS111
A00296611,10165,PSY,PSY101
A00296611,10091,CIS,CIS118
A00028008,10052,MAT,MAT050
A00028008,10237,AAA,AAA090
A00302345,10211,PED,PED143
A00103310,10211,PED,PED143
A00315304,10196,PED,PED104
A00315304,10137,MAT,MAT135
A00304159,10170,PSY,PSY235
A00304159,10070,HWE,HWE100
A00327144,10022,PED,PED140
A00317461,10297,HPR,HPR180
A00277146,10273,MAT,MAT107
A00312365,10465,WEL,WEL202
A00312365,10453,WEL,WEL201
A00272628,10166,PSY,PSY101
A00272628,10012,HIS,HIS121
A00272628,10109,ENG,ENG121
A00272628,10319,ART,ART110
A00312951,10010,HIS,HIS101
A00312951,10249,BIO,BIO105
A00319361,10059,BUS,BUS217
A00329371,10555,ENG,ENG122
A00329371,10269,PHI,PHI114
A00328978,10269,PHI,PHI114
A00328978,10012,HIS,HIS121
A00243965,10141,ART,ART139
A00273881,10425,FST,FST151
A00273881,10426,FST,FST203
A00234010,10151,JOU,JOU105
A00234010,10145,ART,ART139
A00184336,10388,PSY,PSY238
A00329015,10093,EMS,EMS121
A00329015,10099,EMS,EMS124
A00329015,10101,EMS,EMS170
A00329015,10095,EMS,EMS122
A00329015,10097,EMS,EMS123
A00322796,10070,HWE,HWE100
A00322796,10289,BIO,BIO106
A00322008,10249,BIO,BIO105
A00322008,10169,PSY,PSY235
A00328500,10087,CIS,CIS118
A00328500,10236,AAA,AAA090
A00328874,10333,NUA,NUA170
A00328874,10326,NUA,NUA101
A00310173,10007,ECO,ECO201
A00310173,10046,BUS,BUS216
A00315588,10543,MAT,MAT050
A00315588,10009,HIS,HIS101
A00319980,10135,ENG,ENG221
A00319980,10003,ANT,ANT101
A00319980,10013,HIS,HIS121
A00321380,10016,HIS,HIS225
A00259098,10091,CIS,CIS118
A00310934,10165,PSY,PSY101
A00310934,10140,CSC,CSC119
A00307233,10167,PSY,PSY102
A00311080,10077,MAT,MAT203
A00184082,10550,MAT,MAT135
A00184082,10119,ENG,ENG122
A00184082,10122,COM,COM115
A00184082,10054,MAT,MAT055
A00301821,10125,COM,COM115
A00301821,10041,BUS,BUS115
A00280069,10259,HUM,HUM121
A00237146,10199,GEY,GEY111
A00237146,10117,ENG,ENG122
A00237146,10129,COM,COM125
A00329420,10093,EMS,EMS121
A00329420,10095,EMS,EMS122
A00329420,10097,EMS,EMS123
A00329420,10101,EMS,EMS170
A00329420,10099,EMS,EMS124
A00309241,10326,NUA,NUA101
A00309241,10333,NUA,NUA170
A00328912,10550,MAT,MAT135
A00328912,10249,BIO,BIO105
A00329214,10012,HIS,HIS121
A00273868,10137,MAT,MAT135
A00273868,10066,HWE,HWE100
A00323981,10053,MAT,MAT050
A00323981,10166,PSY,PSY101
A00110089,10069,MAT,MAT155
A00110089,10480,LIT,LIT255
A00110089,10553,AIMS,AIMS091
A00202543,10057,MAT,MAT107
A00202543,10041,BUS,BUS115
A00301204,10528,ECE,ECE112
A00097193,10141,ART,ART139
A00279432,10236,AAA,AAA090
A00279432,10051,MAT,MAT050
A00328762,10111,ENG,ENG121
A00328762,10066,HWE,HWE100
A00296140,10011,HIS,HIS102
A00317634,10089,ENG,ENG121
A00317634,10237,AAA,AAA090
A00317634,10092,CCR,CCR094
A00329943,10398,FST,FST160
A00307067,10053,MAT,MAT050
A00319739,10478,COM,COM115
A00311421,10391,EMS,EMS130
A00311421,10398,FST,FST160
A00311421,10079,HPR,HPR108
A00305914,10270,MUS,MUS120
A00305914,10006,ECO,ECO202
A00294766,10202,PHY,PHY105
A00294766,10238,BIO,BIO111
A00310681,10138,BUS,BUS226
A00310681,10046,BUS,BUS216
A00322775,10047,BUS,BUS216
A00322775,10316,ART,ART110
A00322775,10050,MAT,MAT121
A00322775,10040,BUS,BUS115
A00318688,10196,PED,PED104
A00221060,10044,PED,PED163
A00012874,10178,PED,PED143
A00012874,10044,PED,PED163
A00175584,10137,MAT,MAT135
A00175584,10066,HWE,HWE100
A00320449,10243,ASE,ASE231
A00320449,10229,ASE,ASE221
A00320449,10247,ASE,ASE235
A00320449,10244,ASE,ASE233
A00296344,10289,BIO,BIO106
A00289234,10393,EMS,EMS129
A00289234,10417,EMS,EMS135
A00289234,10392,EMS,EMS127
A00289234,10394,EMS,EMS131
A00289234,10395,EMS,EMS133
A00289234,10396,EMS,EMS171
A00202580,10191,CHE,CHE101
A00149128,10024,PED,PED143
A00307250,10492,AIMS,AIMS1103
A00307250,10480,LIT,LIT255
A00328586,10273,MAT,MAT107
A00328586,10239,AAA,AAA090
A00317031,10009,HIS,HIS101
A00317031,10168,PSY,PSY102
A00324685,10126,COM,COM125
A00324685,10087,CIS,CIS118
A00320132,10168,PSY,PSY102
A00298640,10041,BUS,BUS115
A00269609,10384,PSY,PSY101
A00269609,10481,EDU,EDU221
A00269609,10052,MAT,MAT050
A00324689,10365,ECE,ECE111
A00307349,10329,NUA,NUA170
A00307349,10302,NUA,NUA101
A00319518,10273,MAT,MAT107
A00319518,10500,AIMS,AIMS1111
A00329081,10420,ELT,ELT258
A00322234,10179,PED,PED144
A00322234,10079,HPR,HPR108
A00305922,10034,POS,POS111
A00305922,10190,AST,AST102
A00305922,10480,LIT,LIT255
A00305922,10024,PED,PED143
A00302993,10021,PED,PED102
A00302993,10022,PED,PED140
A00302993,10118,ENG,ENG122
A00302993,10190,AST,AST102
A00271132,10280,HPR,HPR178
A00018778,10550,MAT,MAT135
A00317431,10383,MOT,MOT280
A00309628,10192,RTE,RTE183
A00293768,10398,FST,FST160
A00327846,10475,CIO,CIO076
A00319771,10140,CSC,CSC119
A00320514,10054,MAT,MAT055
A00320514,10388,PSY,PSY238
A00320514,10126,COM,COM125
A00319119,10016,HIS,HIS225
A00183464,10037,SOC,SOC218
A00183464,10003,ANT,ANT101
A00183464,10318,ART,ART110
A00326493,10261,HUM,HUM122
A00326493,10012,HIS,HIS121
A00329678,10076,MAT,MAT201
A00305762,10350,AAA,AAA090
A00305762,10054,MAT,MAT055
A00330166,10477,CIO,CIO076
A00322181,10500,AIMS,AIMS1111
A00322181,10481,EDU,EDU221
A00322181,10116,ENG,ENG122
A00282781,10091,CIS,CIS118
A00282781,10030,BTE,BTE108
A00282781,10046,BUS,BUS216
A00329408,10473,CIO,CIO076
A00319056,10289,BIO,BIO106
A00319056,10273,MAT,MAT107
A00305612,10044,PED,PED163
A00310634,10196,PED,PED104
A00212238,10006,ECO,ECO202
A00212238,10063,MAT,MAT121
A00212591,10384,PSY,PSY101
A00325628,10061,HWE,HWE100
A00325628,10276,HPR,HPR178
A00326659,10479,GEO,GEO105
A00303914,10036,SOC,SOC101
A00082415,10047,BUS,BUS216
A00082415,10092,CCR,CCR094
A00082415,10089,ENG,ENG121
A00082415,10014,HIS,HIS122
A00298649,10501,AIMS,AIMS1123
A00314838,10063,MAT,MAT121
A00313509,10119,ENG,ENG122
A00316986,10119,ENG,ENG122
A00316953,10394,EMS,EMS131
A00316953,10417,EMS,EMS135
A00316953,10396,EMS,EMS171
A00316953,10395,EMS,EMS133
A00316953,10393,EMS,EMS129
A00316953,10392,EMS,EMS127
A00316953,10391,EMS,EMS130
A00130932,10211,PED,PED143
A00110936,10140,CSC,CSC119
A00298652,10070,HWE,HWE100
A00298652,10270,MUS,MUS120
A00279117,10071,ACC,ACC122
A00329314,10099,EMS,EMS124
A00329314,10101,EMS,EMS170
A00329314,10097,EMS,EMS123
A00329314,10093,EMS,EMS121
A00329314,10095,EMS,EMS122
A00313106,10127,COM,COM125
A00313106,10531,HPR,HPR178
A00313106,10166,PSY,PSY101
A00301217,10030,BTE,BTE108
A00304628,10079,HPR,HPR108
A00304628,10240,BIO,BIO201
A00264629,10052,MAT,MAT050
