A00321194,20424,MAT,MAT050
A00321194,21161,PSY,PSY217
A00321194,21758,AAA,AAA090
A00296306,20594,MUS,MUS123
A00296306,20597,MUS,MUS125
A00296306,20929,ENG,ENG122
A00296306,21137,BIO,BIO201
A00330912,21107,CIE,CIE090
A00326300,20037,MAT,MAT050
A00326300,20408,CCR,CCR092
A00326300,20736,AAA,AAA090
A00293237,21740,ART,ART110
A00237086,21158,PSY,PSY235
A00304969,21205,AVT,AVT111
A00304969,21206,AVT,AVT112
A00304969,21210,AVT,AVT113
A00304969,21257,AVT,AVT229
A00324450,20036,MAT,MAT050
A00324450,20200,PSY,PSY101
A00324450,20672,COM,COM125
A00324450,20735,AAA,AAA090
A00330209,20425,MAT,MAT050
A00330209,20679,CCR,CCR094
A00330209,20681,ENG,ENG121
A00330209,20751,AAA,AAA090
A00307894,20077,MAT,MAT202
A00307894,20833,PHY,PHY211
A00307894,21047,PED,PED104
A00307894,21067,PED,PED102
A00330864,21108,CIE,CIE090
A00312403,21796,HIS,HIS121
A00312403,21803,ENV,ENV101
A00312403,21804,GEO,GEO106
A00312403,21812,ENG,ENG121
A00326810,20290,ANT,ANT101
A00326810,21773,MAT,MAT121
A00314226,20058,MAT,MAT121
A00314226,20369,ENG,ENG121
A00314226,20756,ASL,ASL101
A00314226,20857,BIO,BIO105
A00265004,20902,ECE,ECE101
A00277262,20240,ASE,ASE101
A00277262,20241,ASE,ASE170
A00277262,20242,ASE,ASE120
A00277262,20243,ASE,ASE122
A00315826,20777,HPR,HPR137
A00315826,20861,PSY,PSY227
A00307905,20205,PSY,PSY226
A00307905,20279,PSY,PSY217
A00307905,20579,HUM,HUM123
A00307905,20593,MUS,MUS121
A00331605,21118,CIE,CIE094
A00325075,20866,AGE,AGE205
A00325075,20871,AGY,AGY240
A00325075,21180,MUS,MUS123
A00325075,21539,MAT,MAT135
A00117993,20768,STE,STE100
A00117993,20769,STE,STE101
A00117993,20770,STE,STE105
A00117993,20771,STE,STE110
A00117993,20772,STE,STE115
A00326675,20424,MAT,MAT050
A00326675,20750,AAA,AAA090
A00328733,20326,HIS,HIS225
A00283946,20667,COM,COM115
A00283946,20808,CHE,CHE101
A00283946,20825,GEY,GEY112
A00314630,20368,ENG,ENG121
A00314630,20400,CCR,CCR094
A00314630,20742,AAA,AAA090
A00173507,20902,ECE,ECE101
A00173507,20915,ECE,ECE103
A00324721,20035,MAT,MAT050
A00324721,20346,ENG,ENG121
A00324721,20391,CCR,CCR094
A00325444,21304,CAD,CAD102
A00325444,21306,CAD,CAD202
A00307028,20939,MAN,MAN116
A00307028,20944,MAN,MAN212
A00307028,20945,MAN,MAN226
A00284248,20042,MAT,MAT055
A00284248,20326,HIS,HIS225
A00320951,20450,MAT,MAT107
A00320951,21005,HPR,HPR178
A00325591,20365,ENG,ENG121
A00325591,21061,JOU,JOU106
A00325591,21695,MAT,MAT055
A00325591,21776,AAA,AAA090
A00310983,21054,JOU,JOU105
A00310983,21104,RTV,RTV107
A00310983,21105,RTV,RTV108
A00310983,21157,RTV,RTV267
A00324130,20194,PSY,PSY102
A00324130,20334,ENG,ENG121
A00324130,20665,COM,COM115
A00330752,20037,MAT,MAT050
A00330752,20370,ENG,ENG121
A00330752,20401,CCR,CCR094
A00330752,20740,AAA,AAA090
A00330752,21132,PED,PED104
A00312706,21000,ECE,ECE240
A00304699,20472,LIT,LIT115
A00304699,20647,PHI,PHI111
A00304699,20860,PSY,PSY235
A00220892,21699,PED,PED126
A00320042,20328,HIS,HIS225
A00320042,20574,HUM,HUM121
A00320042,20916,ACC,ACC121
A00320042,21686,MAT,MAT050
A00312266,21785,COM,COM125
A00312266,21793,MUS,MUS120
A00312266,21808,MAT,MAT120
A00312266,21817,LIT,LIT115
A00312266,21840,CHE,CHE105
A00287559,20022,CRJ,CRJ110
A00287559,20461,ENG,ENG121
A00287559,20462,CCR,CCR094
A00294903,20194,PSY,PSY102
A00294903,20478,ART,ART111
A00294903,21177,ART,ART110
A00305919,20076,MAT,MAT201
A00305919,20480,ART,ART121
A00268345,20183,FST,FST100
A00268345,20184,FST,FST170
A00268345,20187,FST,FST107
A00324798,20383,ENG,ENG121
A00324798,20747,AAA,AAA090
A00324798,20860,PSY,PSY235
A00324798,21837,MAT,MAT050
A00312273,21788,SOC,SOC101
A00312273,21794,MUS,MUS120
A00312273,21809,MAT,MAT121
A00312273,21817,LIT,LIT115
A00312273,21839,CHE,CHE105
A00324681,20373,ENG,ENG121
A00324681,20402,CCR,CCR094
A00324681,20739,AAA,AAA090
A00324836,20409,CCR,CCR092
A00324836,21703,MAT,MAT050
A00324836,21756,AAA,AAA090
A00312430,20430,MAT,MAT121
A00312430,20685,ENG,ENG121
A00312430,20853,BIO,BIO111
A00326866,20289,ANT,ANT101
A00326866,21773,MAT,MAT121
A00330398,20207,PSY,PSY100
A00330398,21295,HWE,HWE111
A00324586,20805,CHE,CHE101
A00324315,20055,MAT,MAT121
A00324315,20334,ENG,ENG121
A00321744,21231,AEC,AEC121
A00321744,21232,AEC,AEC233
A00321744,21238,AEC,AEC232
A00311489,21728,COM,COM115
A00311489,21738,PSY,PSY102
A00260634,20711,RTE,RTE111
A00260634,20713,RTE,RTE121
A00260634,20719,RTE,RTE141
A00260634,20762,RTE,RTE181
A00266305,20468,MGD,MGD111
A00266305,21030,ART,ART139
A00266305,21040,FVM,FVM164
A00329727,21769,EMS,EMS121
A00329727,21770,EMS,EMS123
A00305521,20035,MAT,MAT050
A00305521,21332,WEL,WEL100
A00305521,21401,WEL,WEL101
A00305521,21434,WEL,WEL103
A00305521,21469,WEL,WEL110
A00304811,20682,CCR,CCR094
A00304811,20687,ENG,ENG121
A00304811,20852,BIO,BIO105
A00304811,20994,HWE,HWE100
A00318137,20151,ACT,ACT241
A00318137,20154,ACT,ACT170
A00318137,20155,ACT,ACT181
A00291095,20270,ASE,ASE152
A00291095,20271,ASE,ASE153
A00291095,20272,ASE,ASE154
A00291095,20273,ASE,ASE160
A00291095,20274,ASE,ASE161
A00291095,20275,ASE,ASE171
A00302590,20964,CIS,CIS145
A00302590,21532,MOT,MOT132
A00326962,21330,WEL,WEL100
A00326962,21497,WEL,WEL101
A00284252,20029,CRJ,CRJ257
A00284252,20081,MAT,MAT107
A00312712,20434,MAT,MAT201
A00312712,20853,BIO,BIO111
A00312712,21181,THE,THE105
A00298517,21011,CSC,CSC160
A00325215,21116,CIO,CIO090
A00325215,21118,CIE,CIE094
A00312246,20954,CIS,CIS118
A00318500,20482,ART,ART121
A00318500,21135,BIO,BIO111
A00298519,20042,MAT,MAT055
A00298519,20330,HIS,HIS251
A00298519,20589,MUS,MUS120
A00298519,20926,ENG,ENG122
A00312537,20195,PSY,PSY235
A00312537,20307,HIS,HIS101
A00312537,20361,SOC,SOC215
A00312537,20589,MUS,MUS120
A00312537,20758,SPA,SPA101
A00312537,20954,CIS,CIS118
A00328684,20381,ENG,ENG121
A00328684,20405,CCR,CCR094
A00328684,20747,AAA,AAA090
A00319699,20052,MAT,MAT120
A00319699,20332,HIS,HIS236
A00319699,20922,ENG,ENG122
A00319699,20959,CIS,CIS118
A00129836,20055,MAT,MAT121
A00129836,20205,PSY,PSY226
A00129836,20278,PSY,PSY217
A00129836,20579,HUM,HUM123
A00327803,20461,ENG,ENG121
A00327803,20462,CCR,CCR094
A00327803,20936,CIS,CIS155
A00308444,20803,CHE,CHE101
A00308444,21146,BIO,BIO216
A00322203,20300,ECO,ECO202
A00322203,20889,BUS,BUS217
A00322203,20914,ENG,ENG122
A00322203,21695,MAT,MAT055
A00296692,20469,MGD,MGD111
A00296692,20470,MGD,MGD112
A00303853,21726,MAT,MAT135
A00331342,21731,CRJ,CRJ110
A00315391,20738,AAA,AAA090
A00322503,20194,PSY,PSY102
A00322503,20923,ENG,ENG122
A00308330,21219,AVT,AVT203
A00315895,20568,HUM,HUM115
A00315895,20778,HPR,HPR178
A00315895,20860,PSY,PSY235
A00315895,21136,BIO,BIO111
A00320285,21736,POS,POS111
A00320285,21737,PSY,PSY101
A00178513,20483,ART,ART121
A00331423,20348,SOC,SOC101
A00318728,21699,PED,PED126
A00080413,20873,BTE,BTE125
A00080413,20875,BTE,BTE155
A00080413,20895,MAT,MAT112
A00080413,21169,BTE,BTE225
A00328232,20074,MAT,MAT155
A00328232,20075,MAT,MAT156
A00328232,20326,HIS,HIS225
A00328232,20380,SOC,SOC218
A00328232,20472,LIT,LIT115
A00328232,20855,BIO,BIO105
A00328232,21537,EDU,EDU261
A00187543,20053,MAT,MAT121
A00187543,20194,PSY,PSY102
A00187543,20911,ENG,ENG122
A00059966,21026,PED,PED144
A00059966,21090,PED,PED141
A00303852,21726,MAT,MAT135
A00304107,21729,COM,COM125
A00311919,21046,PED,PED126
A00188697,20586,LIT,LIT255
A00188697,20933,ENG,ENG122
A00309592,21332,WEL,WEL100
A00309592,21401,WEL,WEL101
A00309592,21434,WEL,WEL103
A00309592,21469,WEL,WEL110
A00306413,20783,NUA,NUA101
A00306413,20784,NUA,NUA170
A00285595,20062,MAT,MAT125
A00285595,20929,ENG,ENG122
A00223909,20857,BIO,BIO105
A00223909,21705,MAT,MAT050
A00223909,21860,AAA,AAA090
A00327335,21326,WEL,WEL100
A00327335,21368,WEL,WEL101
A00324399,20057,MAT,MAT121
A00324399,20335,ENG,ENG121
A00324399,20390,CCR,CCR094
A00324399,20739,AAA,AAA090
A00329199,20053,MAT,MAT121
A00329199,20287,ANT,ANT101
A00329199,20622,CHE,CHE111
A00260600,20472,LIT,LIT115
A00260600,20587,MUS,MUS110
A00260600,20588,MUS,MUS112
A00260600,21851,ENG,ENG121
A00318761,21332,WEL,WEL100
A00318761,21401,WEL,WEL101
A00318761,21434,WEL,WEL103
A00318761,21469,WEL,WEL110
A00143365,20068,MAT,MAT135
A00143365,20672,COM,COM125
A00143365,21055,BIO,BIO105
A00305569,20622,CHE,CHE111
A00305569,21134,BIO,BIO111
A00316089,20638,PHI,PHI111
A00321598,20576,HUM,HUM122
A00321598,21747,SOC,SOC101
A00314124,20918,ACC,ACC121
A00327808,20293,ANT,ANT201
A00327808,20365,ENG,ENG121
A00327808,20451,MAT,MAT121
A00327808,20568,HUM,HUM115
A00279154,20323,HIS,HIS208
A00279154,20825,GEY,GEY112
A00319551,20431,MAT,MAT121
A00319551,20831,PHY,PHY111
A00329638,20977,CCR,CCR094
A00329638,21183,ENG,ENG121
A00329638,21847,AAA,AAA090
A00259306,21699,PED,PED126
A00328721,20844,RTE,RTE291
A00316090,20330,HIS,HIS251
A00316090,20380,SOC,SOC218
A00316090,20517,ART,ART207
A00329255,21747,SOC,SOC101
A00306680,21387,WEL,WEL204
A00306680,21420,WEL,WEL224
A00306680,21452,WEL,WEL230
A00268591,20905,ECE,ECE226
A00320247,20377,SOC,SOC216
A00320247,20677,CCR,CCR092
A00320247,21181,THE,THE105
A00320247,21758,AAA,AAA090
A00319166,20377,SOC,SOC216
A00319166,20425,MAT,MAT050
A00319166,20677,CCR,CCR092
A00319166,21758,AAA,AAA090
A00220445,20200,PSY,PSY101
A00220445,20371,SOC,SOC216
A00220445,20778,HPR,HPR178
A00220445,21135,BIO,BIO111
A00299530,20743,AAA,AAA090
A00299530,21057,BIO,BIO105
A00299530,21553,AIMS,AIMS220
A00299530,21702,MAT,MAT050
A00299530,21851,ENG,ENG121
A00321597,21265,HPR,HPR111
A00321597,21271,HPR,HPR178
A00321597,21276,HWE,HWE122
A00320047,20049,MAT,MAT107
A00320047,20654,ENG,ENG121
A00320047,20656,CCR,CCR094
A00320047,20735,AAA,AAA090
A00315829,20074,MAT,MAT155
A00315829,20418,ENG,ENG121
A00315829,20474,ART,ART110
A00315829,21535,EDU,EDU221
A00328755,20043,MAT,MAT055
A00328755,20383,ENG,ENG121
A00328755,20742,AAA,AAA090
A00328755,20879,BUS,BUS115
A00327739,20377,SOC,SOC216
A00327739,20678,CCR,CCR092
A00327739,21181,THE,THE105
A00327739,21758,AAA,AAA090
A00320648,20915,ECE,ECE103
A00320648,21000,ECE,ECE240
A00325223,20064,MAT,MAT135
A00325223,20189,FST,FST160
A00325223,20190,FST,FST102
A00325223,20191,FST,FST105
A00325223,20420,ENG,ENG121
A00313258,20478,ART,ART111
A00313258,20595,MUS,MUS123
A00313258,20804,CHE,CHE101
A00129852,20727,EMS,EMS231
A00129852,21015,HPR,HPR106
A00212780,20483,ART,ART121
A00212780,20825,GEY,GEY112
A00212780,20923,ENG,ENG122
A00321307,20412,CCR,CCR092
A00321307,21756,AAA,AAA090
A00276324,20068,MAT,MAT135
A00276324,20278,PSY,PSY217
A00276324,20815,GEY,GEY111
A00276324,20929,ENG,ENG122
A00204216,20423,MAT,MAT120
A00204216,20477,ART,ART110
A00204216,20761,SPA,SPA111
A00324442,20412,CCR,CCR092
A00324442,20471,MAT,MAT050
A00324442,20739,AAA,AAA090
A00324442,21553,AIMS,AIMS220
A00312670,21796,HIS,HIS121
A00312670,21802,ENV,ENV101
A00312670,21809,MAT,MAT121
A00312670,21818,ENG,ENG121
A00314398,20084,MAT,MAT135
A00314398,20799,AST,AST101
A00314398,21706,ENV,ENV101
A00314398,21710,MUS,MUS120
A00314398,21713,LIT,LIT115
A00314398,21775,POS,POS105
A00330976,20057,MAT,MAT121
A00330976,20570,HUM,HUM115
A00330976,20855,BIO,BIO105
A00330976,21697,COM,COM125
A00325910,20051,MAT,MAT108
A00325910,21232,AEC,AEC233
A00325910,21233,AEC,AEC107
A00325910,21302,CAD,CAD101
A00320193,20053,MAT,MAT121
A00320193,20200,PSY,PSY101
A00320193,20571,HUM,HUM115
A00320193,20606,MUS,MUS142
A00320193,21013,CSC,CSC236
A00326979,21192,AVT,AVT101
A00326979,21195,AVT,AVT103
A00326979,21197,AVT,AVT105
A00326979,21211,AVT,AVT116
A00298320,20030,LEA,LEA101
A00298320,20031,LEA,LEA104
A00298320,20032,LEA,LEA105
A00298320,20172,LEA,LEA118
A00298320,20174,LEA,LEA246
A00318319,20451,MAT,MAT121
A00318319,20822,GEY,GEY111
A00318319,20960,CIS,CIS118
A00328862,21291,MAP,MAP110
A00328862,21292,MAP,MAP138
A00328862,21293,MAP,MAP140
A00328172,20204,PSY,PSY235
A00328172,20780,HPR,HPR178
A00328172,21141,BIO,BIO202
A00328172,21144,BIO,BIO204
A00313695,21190,PSY,PSY235
A00298349,20571,HUM,HUM115
A00298349,20647,PHI,PHI111
A00298349,20674,COM,COM125
A00298349,21142,BIO,BIO202
A00306616,20270,ASE,ASE152
A00306616,20271,ASE,ASE153
A00306616,20272,ASE,ASE154
A00306616,20273,ASE,ASE160
A00306616,20274,ASE,ASE161
A00306616,20275,ASE,ASE171
A00327636,20039,MAT,MAT050
A00327636,20278,PSY,PSY217
A00327636,20357,ENG,ENG121
A00327636,20738,AAA,AAA090
A00327636,21311,ART,ART151
A00327636,21553,AIMS,AIMS220
A00266707,20050,MAT,MAT107
A00266707,20208,PSY,PSY227
A00266707,20288,ANT,ANT101
A00312196,21793,MUS,MUS120
A00312196,21797,HIS,HIS121
A00312196,21804,GEO,GEO106
A00312196,21812,ENG,ENG121
A00312196,21814,CCR,CCR094
A00292045,20075,MAT,MAT156
A00292045,20301,GEO,GEO105
A00313673,20064,MAT,MAT135
A00313673,20291,ANT,ANT111
A00313673,20338,POS,POS111
A00313673,20913,ENG,ENG122
A00330338,20079,MAT,MAT050
A00330338,20458,ENG,ENG121
A00330338,20459,CCR,CCR094
A00330338,21174,AAA,AAA090
A00296581,20288,ANT,ANT101
A00296581,20924,ACC,ACC132
A00330878,20682,CCR,CCR094
A00330878,20687,ENG,ENG121
A00330878,20751,AAA,AAA090
A00330878,21238,AEC,AEC232
A00324353,20054,MAT,MAT121
A00324353,20200,PSY,PSY101
A00324353,20657,ENG,ENG121
A00324353,21296,CAD,CAD100
A00331584,20998,HWE,HWE100
A00331584,21058,BIO,BIO105
A00202864,20758,SPA,SPA101
A00306489,20371,SOC,SOC216
A00306489,21137,BIO,BIO201
A00306489,21539,MAT,MAT135
A00331185,20048,MAT,MAT107
A00331185,20743,AAA,AAA090
A00317893,20182,PSY,PSY101
A00317893,20318,HIS,HIS121
A00317893,20594,MUS,MUS123
A00175449,21062,JOU,JOU121
A00175449,21279,PED,PED102
A00297203,20790,NUA,NUA101
A00297203,20792,NUA,NUA170
A00307104,20083,MAT,MAT121
A00307104,20573,HUM,HUM115
A00307104,21272,GEY,GEY112
A00212615,20038,MAT,MAT050
A00212615,20369,ENG,ENG121
A00212615,20916,ACC,ACC121
A00212615,20947,MAN,MAN230
A00311478,21738,PSY,PSY102
A00324430,20332,HIS,HIS236
A00324430,20417,ENG,ENG121
A00324430,20955,CIS,CIS118
A00324430,21009,CSC,CSC119
A00311998,20200,PSY,PSY101
A00311998,20341,POS,POS205
A00311998,20479,ART,ART112
A00311998,20653,ENG,ENG121
A00329991,20315,HIS,HIS112
A00316097,20357,ENG,ENG121
A00316097,20595,MUS,MUS123
A00316097,20857,BIO,BIO105
A00316097,21017,HPR,HPR178
A00313713,20295,ECO,ECO201
A00313713,20299,ECO,ECO202
A00313713,20594,MUS,MUS123
A00313713,20665,COM,COM115
A00313713,20889,BUS,BUS217
A00327930,20425,MAT,MAT050
A00327930,21327,WEL,WEL100
A00327930,21338,WEL,WEL101
A00327930,21349,WEL,WEL103
A00327930,21360,WEL,WEL110
A00143940,20587,MUS,MUS110
A00143940,20588,MUS,MUS112
A00315807,20074,MAT,MAT155
A00315807,20301,GEO,GEO105
A00315807,20418,ENG,ENG121
A00315807,20902,ECE,ECE101
A00324731,20295,ECO,ECO201
A00324731,20569,HUM,HUM115
A00324731,20878,BUS,BUS115
A00324731,20916,ACC,ACC121
A00310558,21030,ART,ART139
A00310558,21273,SCI,SCI155
A00172774,20063,MAT,MAT125
A00309903,20206,PSY,PSY226
A00309903,20280,PSY,PSY217
A00309903,20371,SOC,SOC216
A00309903,21582,AST,AST101
A00323058,21709,MUS,MUS120
A00312974,20331,HIS,HIS235
A00312974,20824,GEY,GEY112
A00312974,21161,PSY,PSY217
A00310789,20926,ENG,ENG122
A00310789,21295,HWE,HWE111
A00331090,21735,POS,POS111
A00296702,20179,MAT,MAT121
A00328185,20180,MAT,MAT135
A00328185,20322,HIS,HIS122
A00328185,20454,ENG,ENG121
A00328185,20648,PHI,PHI111
A00328185,21875,HUM,HUM121
A00328229,20180,MAT,MAT135
A00328229,20322,HIS,HIS122
A00328229,20435,PSY,PSY101
A00328229,20454,ENG,ENG121
A00328229,21875,HUM,HUM121
A00315126,20379,ENG,ENG121
A00315126,21698,ASL,ASL101
A00325791,20203,PSY,PSY101
A00325791,20583,LIT,LIT115
A00325791,21050,JOU,JOU105
A00331067,21007,CNG,CNG243
A00303846,21206,AVT,AVT112
A00303846,21224,AVT,AVT206
A00303846,21257,AVT,AVT229
A00330918,20324,HIS,HIS225
A00043943,21051,PED,PED102
A00116224,21059,BIO,BIO106
A00329059,20300,ECO,ECO202
A00329059,20365,ENG,ENG121
A00329059,20568,HUM,HUM115
A00329059,20668,COM,COM115
A00329059,21553,AIMS,AIMS220
A00328542,20302,GEO,GEO105
A00328542,20311,HIS,HIS102
A00328542,20589,MUS,MUS120
A00331509,21877,SOC,SOC101
A00320879,20179,MAT,MAT121
A00320879,20435,PSY,PSY101
A00320879,20465,ANT,ANT101
A00320879,21104,RTV,RTV107
A00186971,20905,ECE,ECE226
A00186971,20999,ECE,ECE238
A00326881,21841,EMS,EMS121
A00326881,21842,EMS,EMS122
A00326881,21843,EMS,EMS123
A00326881,21844,EMS,EMS124
A00325121,20240,ASE,ASE101
A00325121,20241,ASE,ASE170
A00325121,20242,ASE,ASE120
A00325121,20243,ASE,ASE122
A00328291,20200,PSY,PSY101
A00330056,20573,HUM,HUM115
A00327799,20312,HIS,HIS102
A00327799,20975,ENG,ENG121
A00327799,21158,PSY,PSY235
A00327799,21856,HPR,HPR178
A00325299,20381,ENG,ENG121
A00325299,20405,CCR,CCR094
A00325299,20739,AAA,AAA090
A00325299,20879,BUS,BUS115
A00312280,20778,HPR,HPR178
A00330714,20332,HIS,HIS236
A00330714,21687,AAA,AAA090
A00330714,21694,MUS,MUS120
A00328760,20200,PSY,PSY101
A00328760,20666,COM,COM115
A00328760,20862,PSY,PSY235
A00317426,20226,ASE,ASE141
A00317426,20227,ASE,ASE210
A00317426,20237,ASE,ASE240
A00317426,20238,ASE,ASE265
A00317426,20604,MUS,MUS142
A00317426,21582,AST,AST101
A00234160,20466,MGD,MGD105
A00234160,20467,MGD,MGD109
A00234160,20747,AAA,AAA090
A00234160,20851,MGD,MGD212
A00320800,21383,WEL,WEL110
A00320800,21416,WEL,WEL201
A00320800,21448,WEL,WEL202
A00294013,20207,PSY,PSY100
A00294013,21296,CAD,CAD100
A00294013,21322,CAD,CAD255
A00325305,20744,AAA,AAA090
A00325305,21850,ENG,ENG121
A00325305,21852,CCR,CCR094
A00269961,20204,PSY,PSY235
A00269961,20994,HWE,HWE100
A00269961,21138,BIO,BIO201
A00305517,20057,MAT,MAT121
A00305517,20349,SOC,SOC101
A00305517,20913,ENG,ENG122
A00305517,21008,CSC,CSC119
A00318057,20023,CRJ,CRJ110
A00318057,20326,HIS,HIS225
A00318057,20344,SOC,SOC101
A00318057,21697,COM,COM125
A00327341,21326,WEL,WEL100
A00327341,21368,WEL,WEL101
A00322894,20127,ACT,ACT101
A00322894,20128,ACT,ACT121
A00322894,20129,ACT,ACT123
A00322894,20130,ACT,ACT221
A00304741,21737,PSY,PSY101
A00307906,20058,MAT,MAT121
A00307906,20596,MUS,MUS123
A00307906,20808,CHE,CHE101
A00307906,21815,SPA,SPA111
A00304700,20697,EMS,EMS121
A00304700,20698,EMS,EMS122
A00304700,20700,EMS,EMS123
A00304700,20702,EMS,EMS124
A00304700,20704,EMS,EMS170
A00312199,20079,MAT,MAT050
A00312199,20189,FST,FST160
A00312199,20417,ENG,ENG121
A00312199,20752,AAA,AAA090
A00312199,21274,POS,POS125
A00203489,20499,ART,ART133
A00331164,20499,ART,ART133
A00328112,21265,HPR,HPR111
A00328112,21271,HPR,HPR178
A00328112,21276,HWE,HWE122
A00309105,20195,PSY,PSY235
A00309105,20208,PSY,PSY227
